date,user,account,amount,memo
2024-03-06 11:00:00,SYS_BOT,6000-Exp,6.92,Adj
2024-03-06 12:00:00,MALI,4000-Rev,4834.69,Adj
2024-03-06 13:00:00,FIN_AR,6000-Exp,0.0,Receipt
2024-03-06 14:00:00,JDOE,6000-Exp,12.13,Invoice
2024-03-06 15:00:00,MALI,3000-AR,3.01,Refund
2024-03-06 16:00:00,JDOE,4000-Rev,1.31,Rev Recog
2024-03-06 17:00:00,AKHAN,2000-AP,-9652.0,Adj
2024-03-06 18:00:00,FIN_AR,6000-Exp,-1085.1,Adj
2024-03-06 19:00:00,SYS_BOT,2000-AP,-541.36,Adj
2024-03-06 20:00:00,JDOE,5000-COGS,14.45,Adj
2024-03-06 21:00:00,FIN_AR,3000-AR,-90.06,Top-side
2024-03-06 22:00:00,JDOE,2000-AP,-938.39,Receipt
2024-03-06 23:00:00,MALI,4000-Rev,304.67,Refund
2024-03-07 00:00:00,FIN_AR,6000-Exp,86881.56,Rev Recog
2024-03-07 01:00:00,MALI,5000-COGS,4668.0,Rev Recog
2024-03-07 02:00:00,FIN_AP,4000-Rev,-2990.36,Rev Recog
2024-03-07 03:00:00,FIN_AR,3000-AR,-105.1,Refund
2024-03-07 04:00:00,JDOE,5000-COGS,138.36,Receipt
2024-03-07 05:00:00,FIN_AP,5000-COGS,-3872.48,Invoice
2024-03-07 06:00:00,MALI,5000-COGS,2898.55,Receipt
2024-03-07 07:00:00,MALI,6000-Exp,90423.22,Adj
2024-03-07 08:00:00,JDOE,1000-Cash,4.39,Adj
2024-03-07 09:00:00,FIN_AP,5000-COGS,-3.32,Receipt
2024-03-07 10:00:00,AKHAN,4000-Rev,4184.99,Receipt
2024-03-07 11:00:00,SYS_BOT,4000-Rev,0.0,Refund
2024-03-07 12:00:00,JDOE,3000-AR,23.49,Refund
2024-03-07 13:00:00,MALI,2000-AP,2.5,Top-side
2024-03-07 14:00:00,FIN_AR,2000-AP,-2.68,Rev Recog
2024-03-07 15:00:00,FIN_AP,1000-Cash,-29577.02,Top-side
2024-03-07 16:00:00,AKHAN,6000-Exp,9.11,Rev Recog
2024-03-07 17:00:00,SYS_BOT,6000-Exp,41.39,Adj
2024-03-07 18:00:00,FIN_AR,5000-COGS,13.59,Top-side
2024-03-07 19:00:00,FIN_AP,1000-Cash,59.56,Top-side
2024-03-07 20:00:00,AKHAN,3000-AR,2.22,Invoice
2024-03-07 21:00:00,JDOE,3000-AR,393.82,Receipt
2024-03-07 22:00:00,AKHAN,2000-AP,2.18,Refund
2024-03-07 23:00:00,JDOE,3000-AR,-10041.13,Top-side
2024-03-08 00:00:00,FIN_AP,5000-COGS,5992.0,Refund
2024-03-08 01:00:00,AKHAN,4000-Rev,-501.26,Rev Recog
2024-03-08 02:00:00,SYS_BOT,3000-AR,25141.75,Top-side
2024-03-08 03:00:00,AKHAN,1000-Cash,2946.0,Rev Recog
2024-03-08 04:00:00,FIN_AP,5000-COGS,462.16,Top-side
2024-03-08 05:00:00,FIN_AR,3000-AR,-41.85,Adj
2024-03-08 06:00:00,FIN_AR,6000-Exp,46.24,Invoice
2024-03-08 07:00:00,AKHAN,3000-AR,-2225.54,Rev Recog
2024-03-08 08:00:00,AKHAN,6000-Exp,93475.29,Receipt
2024-03-08 09:00:00,JDOE,5000-COGS,-2037.96,Receipt
2024-03-08 10:00:00,FIN_AP,3000-AR,615.06,Adj
2024-03-08 11:00:00,JDOE,6000-Exp,4500.41,Adj
2024-03-08 12:00:00,SYS_BOT,4000-Rev,211.85,Receipt
2024-03-08 13:00:00,FIN_AR,2000-AP,2.0,Rev Recog
2024-03-08 14:00:00,MALI,5000-COGS,-647.86,Receipt
2024-03-08 15:00:00,MALI,6000-Exp,-61394.07,Invoice
2024-03-08 16:00:00,FIN_AP,1000-Cash,7.53,Top-side
2024-03-08 17:00:00,FIN_AP,3000-AR,2818.54,Invoice
2024-03-08 18:00:00,MALI,6000-Exp,-10.11,Receipt
2024-03-08 19:00:00,FIN_AP,6000-Exp,477.68,Top-side
2024-03-08 20:00:00,FIN_AR,6000-Exp,3.04,Receipt
2024-03-08 21:00:00,SYS_BOT,2000-AP,-178.59,Invoice
2024-03-08 22:00:00,SYS_BOT,1000-Cash,-6036.94,Invoice
2024-03-08 23:00:00,JDOE,1000-Cash,-54.68,Rev Recog
2024-03-09 00:00:00,FIN_AR,4000-Rev,2111.34,Rev Recog
2024-03-09 01:00:00,FIN_AP,2000-AP,9489.64,Invoice
2024-03-09 02:00:00,FIN_AP,6000-Exp,2166.0,Top-side
2024-03-09 03:00:00,JDOE,5000-COGS,14.9,Rev Recog
2024-03-09 04:00:00,JDOE,2000-AP,-99.22,Rev Recog
2024-03-09 05:00:00,FIN_AP,2000-AP,5.78,Refund
2024-03-09 06:00:00,FIN_AP,1000-Cash,91710.17,Refund
2024-03-09 07:00:00,FIN_AR,4000-Rev,-43152.39,Rev Recog
2024-03-09 08:00:00,JDOE,4000-Rev,500.94,Receipt
2024-03-09 09:00:00,FIN_AR,2000-AP,16224.32,Top-side
2024-03-09 10:00:00,AKHAN,2000-AP,402.52,Adj
2024-03-09 11:00:00,FIN_AP,3000-AR,1794.0,Rev Recog
2024-03-09 12:00:00,MALI,6000-Exp,-566.0,Refund
2024-03-09 13:00:00,MALI,1000-Cash,-5975.2,Top-side
2024-03-09 14:00:00,AKHAN,6000-Exp,4.35,Top-side
2024-03-09 15:00:00,FIN_AP,5000-COGS,-13500.14,Refund
2024-03-09 16:00:00,JDOE,5000-COGS,8130.93,Top-side
2024-03-09 17:00:00,MALI,4000-Rev,3497.22,Top-side
2024-03-09 18:00:00,JDOE,1000-Cash,1.52,Refund
2024-03-09 19:00:00,MALI,6000-Exp,32.78,Invoice
2024-03-09 20:00:00,JDOE,4000-Rev,6113.0,Rev Recog
2024-03-09 21:00:00,MALI,5000-COGS,63.19,Receipt
2024-03-09 22:00:00,JDOE,2000-AP,8900.0,Adj
2024-03-09 23:00:00,AKHAN,1000-Cash,-48393.73,Receipt
2024-03-10 00:00:00,FIN_AR,1000-Cash,-587.5,Invoice
2024-03-10 01:00:00,JDOE,6000-Exp,33.7,Invoice
2024-03-10 02:00:00,FIN_AR,3000-AR,-96.58,Top-side
2024-03-10 03:00:00,FIN_AR,6000-Exp,-172.19,Receipt
2024-03-10 04:00:00,FIN_AP,2000-AP,-1006.87,Invoice
2024-03-10 05:00:00,AKHAN,2000-AP,378.79,Receipt
2024-03-10 06:00:00,FIN_AR,4000-Rev,39533.01,Invoice
2024-03-10 07:00:00,SYS_BOT,1000-Cash,-9743.0,Adj
2024-03-10 08:00:00,FIN_AR,4000-Rev,91367.15,Invoice
2024-03-10 09:00:00,JDOE,2000-AP,18076.93,Receipt
2024-03-10 10:00:00,FIN_AR,3000-AR,-0.0,Top-side
2024-03-10 11:00:00,JDOE,1000-Cash,44975.51,Receipt
2024-03-10 12:00:00,JDOE,2000-AP,3.82,Refund
2024-03-10 13:00:00,SYS_BOT,3000-AR,2663.0,Receipt
2024-03-10 14:00:00,FIN_AR,6000-Exp,80.0,Adj
2024-03-10 15:00:00,FIN_AR,5000-COGS,-24539.83,Rev Recog
2024-03-10 16:00:00,MALI,2000-AP,21891.9,Adj
2024-03-10 17:00:00,MALI,5000-COGS,-0.0,Adj
2024-03-10 18:00:00,FIN_AP,4000-Rev,8915.63,Invoice
2024-03-10 19:00:00,JDOE,5000-COGS,33.37,Adj
2024-03-10 20:00:00,SYS_BOT,2000-AP,2.54,Receipt
2024-03-10 21:00:00,MALI,5000-COGS,-103.49,Rev Recog
2024-03-10 22:00:00,FIN_AR,1000-Cash,7.37,Top-side
2024-03-10 23:00:00,FIN_AP,2000-AP,2983.7,Adj
2024-03-11 00:00:00,SYS_BOT,3000-AR,53.76,Receipt
2024-03-11 01:00:00,AKHAN,5000-COGS,75518.09,Invoice
2024-03-11 02:00:00,FIN_AR,1000-Cash,1602.73,Invoice
2024-03-11 03:00:00,FIN_AR,4000-Rev,12953.97,Top-side
2024-03-11 04:00:00,AKHAN,4000-Rev,5612.0,Top-side
2024-03-11 05:00:00,JDOE,5000-COGS,20420.78,Receipt
2024-03-11 06:00:00,JDOE,4000-Rev,41094.71,Top-side
2024-03-11 07:00:00,MALI,3000-AR,272.46,Top-side
2024-03-11 08:00:00,MALI,2000-AP,-1074.64,Invoice
2024-03-11 09:00:00,FIN_AR,1000-Cash,6668.82,Receipt
2024-03-11 10:00:00,FIN_AR,6000-Exp,7.49,Rev Recog
2024-03-11 11:00:00,MALI,5000-COGS,-325.71,Top-side
2024-03-11 12:00:00,AKHAN,4000-Rev,98.47,Receipt
2024-03-11 13:00:00,MALI,2000-AP,5.39,Adj
2024-03-11 14:00:00,FIN_AR,6000-Exp,68.81,Invoice
2024-03-11 15:00:00,SYS_BOT,3000-AR,2.19,Rev Recog
2024-03-11 16:00:00,FIN_AR,4000-Rev,-1.35,Invoice
2024-03-11 17:00:00,SYS_BOT,4000-Rev,-4.74,Invoice
2024-03-11 18:00:00,SYS_BOT,1000-Cash,65399.67,Refund
2024-03-11 19:00:00,FIN_AR,3000-AR,-559.3,Receipt
2024-03-11 20:00:00,FIN_AP,3000-AR,-67470.01,Adj
2024-03-11 21:00:00,MALI,5000-COGS,145.37,Top-side
2024-03-11 22:00:00,JDOE,6000-Exp,36.23,Adj
2024-03-11 23:00:00,FIN_AR,1000-Cash,339.4,Receipt
2024-03-12 00:00:00,SYS_BOT,5000-COGS,0.0,Invoice
2024-03-12 01:00:00,FIN_AR,1000-Cash,-3.38,Refund
2024-03-12 02:00:00,MALI,3000-AR,-1600.04,Receipt
2024-03-12 03:00:00,AKHAN,1000-Cash,12.03,Rev Recog
2024-03-12 04:00:00,SYS_BOT,1000-Cash,1252.97,Rev Recog
2024-03-12 05:00:00,JDOE,1000-Cash,-1782.4,Receipt
2024-03-12 06:00:00,JDOE,2000-AP,5.76,Top-side
2024-03-12 07:00:00,JDOE,2000-AP,-2.03,Adj
2024-03-12 08:00:00,AKHAN,6000-Exp,8013.24,Adj
2024-03-12 09:00:00,FIN_AP,6000-Exp,-199.07,Top-side
2024-03-12 10:00:00,SYS_BOT,3000-AR,-1.95,Refund
2024-03-12 11:00:00,AKHAN,1000-Cash,-94260.9,Invoice
2024-03-12 12:00:00,SYS_BOT,3000-AR,1.94,Invoice
2024-03-12 13:00:00,AKHAN,2000-AP,2986.59,Rev Recog
2024-03-12 14:00:00,AKHAN,1000-Cash,82869.48,Refund
2024-03-12 15:00:00,FIN_AP,5000-COGS,15.7,Top-side
2024-03-12 16:00:00,SYS_BOT,2000-AP,5.14,Receipt
2024-03-12 17:00:00,AKHAN,2000-AP,-4.05,Adj
2024-03-12 18:00:00,FIN_AP,2000-AP,32.84,Receipt
2024-03-12 19:00:00,FIN_AR,1000-Cash,3.2,Adj
2024-03-12 20:00:00,MALI,6000-Exp,2889.39,Receipt
2024-03-12 21:00:00,AKHAN,4000-Rev,-2.05,Top-side
2024-03-12 22:00:00,JDOE,5000-COGS,0.0,Top-side
2024-03-12 23:00:00,FIN_AP,5000-COGS,-96268.51,Refund
2024-03-13 00:00:00,FIN_AP,3000-AR,11744.95,Receipt
2024-03-13 01:00:00,AKHAN,1000-Cash,-1191.51,Receipt
2024-03-13 02:00:00,FIN_AP,6000-Exp,2680.0,Refund
2024-03-13 03:00:00,FIN_AR,2000-AP,1316.68,Refund
2024-03-13 04:00:00,FIN_AP,4000-Rev,431.73,Top-side
2024-03-13 05:00:00,MALI,1000-Cash,2323.0,Top-side
2024-03-13 06:00:00,MALI,1000-Cash,4.5,Rev Recog
2024-03-13 07:00:00,JDOE,6000-Exp,27103.23,Receipt
2024-03-13 08:00:00,FIN_AR,4000-Rev,177.39,Top-side
2024-03-13 09:00:00,MALI,2000-AP,9.4,Top-side
2024-03-13 10:00:00,AKHAN,1000-Cash,68.99,Receipt
2024-03-13 11:00:00,SYS_BOT,5000-COGS,-117.67,Refund
2024-03-13 12:00:00,SYS_BOT,5000-COGS,13730.6,Receipt
2024-03-13 13:00:00,SYS_BOT,4000-Rev,4656.63,Invoice
2024-03-13 14:00:00,AKHAN,2000-AP,7023.03,Receipt
2024-03-13 15:00:00,FIN_AP,4000-Rev,1.14,Invoice
2024-03-13 16:00:00,AKHAN,1000-Cash,120.44,Receipt
2024-03-13 17:00:00,FIN_AP,5000-COGS,-255.11,Invoice
2024-03-13 18:00:00,SYS_BOT,3000-AR,-1.25,Invoice
2024-03-13 19:00:00,JDOE,4000-Rev,-19.91,Receipt
2024-03-13 20:00:00,JDOE,3000-AR,6330.66,Rev Recog
2024-03-13 21:00:00,FIN_AP,3000-AR,4.85,Top-side
2024-03-13 22:00:00,SYS_BOT,6000-Exp,0.0,Adj
2024-03-13 23:00:00,AKHAN,5000-COGS,11.91,Top-side
2024-03-14 00:00:00,JDOE,4000-Rev,-1.15,Invoice
2024-03-14 01:00:00,FIN_AP,3000-AR,16.07,Receipt
2024-03-14 02:00:00,AKHAN,1000-Cash,75747.58,Receipt
2024-03-14 03:00:00,SYS_BOT,6000-Exp,10178.54,Receipt
2024-03-14 04:00:00,FIN_AR,2000-AP,62788.95,Receipt
2024-03-14 05:00:00,SYS_BOT,6000-Exp,274.96,Rev Recog
2024-03-14 06:00:00,SYS_BOT,2000-AP,3.54,Adj
2024-03-14 07:00:00,AKHAN,5000-COGS,549.28,Refund
2024-03-14 08:00:00,AKHAN,4000-Rev,-187.02,Invoice
2024-03-14 09:00:00,MALI,4000-Rev,-16664.24,Adj
2024-03-14 10:00:00,MALI,2000-AP,3.09,Top-side
2024-03-14 11:00:00,AKHAN,1000-Cash,3864.0,Refund
2024-03-14 12:00:00,AKHAN,2000-AP,5.63,Refund
2024-03-14 13:00:00,FIN_AR,2000-AP,42.01,Receipt
2024-03-14 14:00:00,FIN_AR,4000-Rev,4861.67,Adj
2024-03-14 15:00:00,SYS_BOT,3000-AR,-239.93,Top-side
2024-03-14 16:00:00,JDOE,1000-Cash,0.0,Receipt
2024-03-14 17:00:00,FIN_AR,4000-Rev,93.84,Receipt
2024-03-14 18:00:00,SYS_BOT,6000-Exp,-198.26,Rev Recog
2024-03-14 19:00:00,FIN_AP,2000-AP,8415.55,Invoice
2024-03-14 20:00:00,MALI,3000-AR,28868.45,Refund
2024-03-14 21:00:00,JDOE,1000-Cash,59796.18,Top-side
2024-03-14 22:00:00,SYS_BOT,5000-COGS,8600.37,Refund
2024-03-14 23:00:00,AKHAN,1000-Cash,37.76,Adj
2024-03-15 00:00:00,FIN_AP,1000-Cash,2758.5,Invoice
2024-03-15 01:00:00,MALI,2000-AP,154.18,Receipt
2024-03-15 02:00:00,FIN_AP,2000-AP,18.77,Invoice
2024-03-15 03:00:00,SYS_BOT,5000-COGS,-16008.77,Receipt
2024-03-15 04:00:00,FIN_AR,5000-COGS,1.56,Invoice
2024-03-15 05:00:00,MALI,5000-COGS,-32270.82,Receipt
2024-03-15 06:00:00,FIN_AP,4000-Rev,-202.95,Refund
2024-03-15 07:00:00,FIN_AR,4000-Rev,1534.64,Refund
2024-03-15 08:00:00,JDOE,2000-AP,-1980.48,Refund
2024-03-15 09:00:00,SYS_BOT,2000-AP,29894.32,Refund
2024-03-15 10:00:00,SYS_BOT,5000-COGS,-1525.28,Invoice
2024-03-15 11:00:00,MALI,4000-Rev,1174.0,Receipt
2024-03-15 12:00:00,FIN_AP,3000-AR,-2.15,Refund
2024-03-15 13:00:00,JDOE,4000-Rev,-6693.0,Invoice
2024-03-15 14:00:00,AKHAN,2000-AP,-5.63,Receipt
2024-03-15 15:00:00,MALI,4000-Rev,4865.96,Invoice
2024-03-15 16:00:00,AKHAN,2000-AP,364.01,Rev Recog
2024-03-15 17:00:00,MALI,5000-COGS,-6029.0,Refund
2024-03-15 18:00:00,FIN_AP,5000-COGS,1.62,Adj
2024-03-15 19:00:00,JDOE,5000-COGS,3570.0,Invoice
2024-03-15 20:00:00,FIN_AP,3000-AR,3816.08,Refund
2024-03-15 21:00:00,SYS_BOT,3000-AR,2.29,Top-side
2024-03-15 22:00:00,AKHAN,2000-AP,2.27,Receipt
2024-03-15 23:00:00,FIN_AR,1000-Cash,-1.15,Rev Recog
2024-03-16 00:00:00,SYS_BOT,6000-Exp,60604.8,Refund
2024-03-16 01:00:00,SYS_BOT,3000-AR,4870.14,Top-side
2024-03-16 02:00:00,AKHAN,2000-AP,58.38,Invoice
2024-03-16 03:00:00,MALI,4000-Rev,-30.39,Invoice
2024-03-16 04:00:00,SYS_BOT,5000-COGS,-56.04,Top-side
2024-03-16 05:00:00,JDOE,5000-COGS,7469.09,Rev Recog
2024-03-16 06:00:00,SYS_BOT,5000-COGS,2027.0,Top-side
2024-03-16 07:00:00,JDOE,2000-AP,8.43,Receipt
2024-03-16 08:00:00,FIN_AP,5000-COGS,7.42,Invoice
2024-03-16 09:00:00,MALI,3000-AR,-3.1,Top-side
2024-03-16 10:00:00,JDOE,4000-Rev,2002.23,Adj
2024-03-16 11:00:00,SYS_BOT,5000-COGS,6635.34,Adj
2024-03-16 12:00:00,MALI,2000-AP,21.15,Top-side
2024-03-16 13:00:00,MALI,4000-Rev,-1.27,Receipt
2024-03-16 14:00:00,JDOE,5000-COGS,2.58,Invoice
2024-03-16 15:00:00,JDOE,1000-Cash,69071.7,Adj
2024-03-16 16:00:00,FIN_AR,5000-COGS,-30.01,Top-side
2024-03-16 17:00:00,FIN_AR,6000-Exp,7016.42,Top-side
2024-03-16 18:00:00,MALI,3000-AR,1328.37,Refund
2024-03-16 19:00:00,AKHAN,4000-Rev,-81.23,Top-side
2024-03-16 20:00:00,AKHAN,3000-AR,10.68,Receipt
2024-03-16 21:00:00,FIN_AR,1000-Cash,4.05,Adj
2024-03-16 22:00:00,SYS_BOT,1000-Cash,1188.68,Refund
2024-03-16 23:00:00,FIN_AP,6000-Exp,7467.39,Adj
2024-03-17 00:00:00,MALI,3000-AR,1657.76,Adj
2024-03-17 01:00:00,FIN_AP,4000-Rev,-448.24,Receipt
2024-03-17 02:00:00,FIN_AR,1000-Cash,1.62,Top-side
2024-03-17 03:00:00,JDOE,1000-Cash,69573.51,Receipt
2024-03-17 04:00:00,MALI,5000-COGS,9853.06,Top-side
2024-03-17 05:00:00,FIN_AR,6000-Exp,29.11,Refund
2024-03-17 06:00:00,SYS_BOT,2000-AP,-79405.69,Receipt
2024-03-17 07:00:00,MALI,1000-Cash,1021.9,Receipt
2024-03-17 08:00:00,MALI,4000-Rev,816.8,Rev Recog
2024-03-17 09:00:00,AKHAN,4000-Rev,-5500.04,Invoice
2024-03-17 10:00:00,JDOE,5000-COGS,11451.15,Receipt
2024-03-17 11:00:00,MALI,4000-Rev,1915.99,Rev Recog
2024-03-17 12:00:00,JDOE,5000-COGS,4.37,Invoice
2024-03-17 13:00:00,FIN_AR,1000-Cash,-49.13,Top-side
2024-03-17 14:00:00,SYS_BOT,1000-Cash,43693.64,Top-side
2024-03-17 15:00:00,SYS_BOT,1000-Cash,-13.28,Top-side
2024-03-17 16:00:00,MALI,1000-Cash,-72.58,Rev Recog
2024-03-17 17:00:00,MALI,2000-AP,144.67,Rev Recog
2024-03-17 18:00:00,FIN_AR,6000-Exp,-157.41,Invoice
2024-03-17 19:00:00,AKHAN,6000-Exp,-1160.64,Top-side
2024-03-17 20:00:00,AKHAN,2000-AP,-51925.32,Adj
2024-03-17 21:00:00,AKHAN,1000-Cash,-15.98,Receipt
2024-03-17 22:00:00,JDOE,4000-Rev,-4.05,Rev Recog
2024-03-17 23:00:00,AKHAN,5000-COGS,9.71,Rev Recog
2024-03-18 00:00:00,SYS_BOT,6000-Exp,-27203.48,Rev Recog
2024-03-18 01:00:00,JDOE,3000-AR,-1694.55,Invoice
2024-03-18 02:00:00,FIN_AR,5000-COGS,-26.89,Top-side
2024-03-18 03:00:00,SYS_BOT,3000-AR,12015.3,Adj
2024-03-18 04:00:00,SYS_BOT,3000-AR,20269.82,Receipt
2024-03-18 05:00:00,FIN_AP,1000-Cash,17083.3,Receipt
2024-03-18 06:00:00,FIN_AR,3000-AR,39321.73,Top-side
2024-03-18 07:00:00,FIN_AR,1000-Cash,18.25,Adj
2024-03-18 08:00:00,FIN_AP,2000-AP,5959.5,Invoice
2024-03-18 09:00:00,JDOE,4000-Rev,-200.77,Rev Recog
2024-03-18 10:00:00,AKHAN,3000-AR,16217.83,Rev Recog
2024-03-18 11:00:00,AKHAN,4000-Rev,4389.89,Top-side
2024-03-18 12:00:00,AKHAN,1000-Cash,7624.95,Receipt
2024-03-18 13:00:00,AKHAN,3000-AR,-1909.01,Rev Recog
2024-03-18 14:00:00,AKHAN,5000-COGS,7.71,Receipt
2024-03-18 15:00:00,FIN_AP,2000-AP,-531.05,Receipt
2024-03-18 16:00:00,FIN_AR,6000-Exp,-83820.2,Top-side
2024-03-18 17:00:00,JDOE,2000-AP,48634.04,Refund
2024-03-18 18:00:00,SYS_BOT,3000-AR,1.64,Refund
2024-03-18 19:00:00,AKHAN,2000-AP,6.67,Refund
2024-03-18 20:00:00,FIN_AP,6000-Exp,4.56,Adj
2024-03-18 21:00:00,JDOE,5000-COGS,-4264.81,Top-side
2024-03-18 22:00:00,JDOE,4000-Rev,-12272.32,Receipt
2024-03-18 23:00:00,JDOE,5000-COGS,-5099.0,Rev Recog
2024-03-19 00:00:00,FIN_AP,2000-AP,338.27,Adj
2024-03-19 01:00:00,SYS_BOT,6000-Exp,-15977.73,Refund
2024-03-19 02:00:00,AKHAN,4000-Rev,-4613.26,Invoice
2024-03-19 03:00:00,JDOE,6000-Exp,514.26,Adj
2024-03-19 04:00:00,FIN_AP,5000-COGS,-894.83,Adj
2024-03-19 05:00:00,FIN_AR,1000-Cash,348.18,Top-side
2024-03-19 06:00:00,FIN_AP,1000-Cash,30.74,Rev Recog
2024-03-19 07:00:00,FIN_AP,4000-Rev,668.51,Adj
2024-03-19 08:00:00,FIN_AP,4000-Rev,2782.44,Rev Recog
2024-03-19 09:00:00,JDOE,4000-Rev,23260.26,Top-side
2024-03-19 10:00:00,FIN_AP,1000-Cash,-1518.65,Invoice
2024-03-19 11:00:00,FIN_AR,5000-COGS,6391.57,Receipt
2024-03-19 12:00:00,JDOE,4000-Rev,6.31,Receipt
2024-03-19 13:00:00,FIN_AR,1000-Cash,-203.14,Refund
2024-03-19 14:00:00,MALI,4000-Rev,-1.11,Refund
2024-03-19 15:00:00,FIN_AP,4000-Rev,17.12,Invoice
2024-03-19 16:00:00,AKHAN,6000-Exp,4288.53,Receipt
2024-03-19 17:00:00,AKHAN,4000-Rev,91001.75,Refund
2024-03-19 18:00:00,JDOE,1000-Cash,3.13,Rev Recog
2024-03-19 19:00:00,AKHAN,5000-COGS,-101.74,Adj
2024-03-19 20:00:00,JDOE,1000-Cash,10008.17,Top-side
2024-03-19 21:00:00,FIN_AP,1000-Cash,10.48,Refund
2024-03-19 22:00:00,SYS_BOT,4000-Rev,-596.24,Invoice
2024-03-19 23:00:00,SYS_BOT,6000-Exp,4627.61,Receipt
2024-03-20 00:00:00,FIN_AR,3000-AR,1202.06,Invoice
2024-03-20 01:00:00,FIN_AP,3000-AR,8.71,Top-side
2024-03-20 02:00:00,AKHAN,3000-AR,-59.83,Top-side
2024-03-20 03:00:00,FIN_AP,1000-Cash,8297.72,Invoice
2024-03-20 04:00:00,MALI,4000-Rev,590.38,Refund
2024-03-20 05:00:00,SYS_BOT,3000-AR,1.06,Refund
2024-03-20 06:00:00,AKHAN,2000-AP,6381.96,Receipt
2024-03-20 07:00:00,SYS_BOT,2000-AP,-1.5,Rev Recog
2024-03-20 08:00:00,FIN_AP,2000-AP,5353.88,Receipt
2024-03-20 09:00:00,AKHAN,5000-COGS,10.29,Adj
2024-03-20 10:00:00,FIN_AR,4000-Rev,-61711.68,Rev Recog
2024-03-20 11:00:00,FIN_AP,1000-Cash,69.14,Adj
2024-03-20 12:00:00,FIN_AR,1000-Cash,43.12,Receipt
2024-03-20 13:00:00,AKHAN,4000-Rev,5.55,Rev Recog
2024-03-20 14:00:00,SYS_BOT,6000-Exp,-33.73,Rev Recog
2024-03-20 15:00:00,MALI,6000-Exp,24168.73,Adj
2024-03-20 16:00:00,JDOE,5000-COGS,95867.56,Invoice
2024-03-20 17:00:00,SYS_BOT,4000-Rev,69.43,Refund
2024-03-20 18:00:00,FIN_AR,6000-Exp,175.01,Rev Recog
2024-03-20 19:00:00,FIN_AP,5000-COGS,4077.13,Rev Recog
2024-03-20 20:00:00,AKHAN,3000-AR,-26976.08,Adj
2024-03-20 21:00:00,SYS_BOT,3000-AR,923.04,Rev Recog
2024-03-20 22:00:00,MALI,5000-COGS,90.7,Adj
2024-03-20 23:00:00,AKHAN,4000-Rev,9792.0,Invoice
2024-03-21 00:00:00,FIN_AR,3000-AR,-3006.7,Rev Recog
2024-03-21 01:00:00,AKHAN,4000-Rev,1.04,Top-side
2024-03-21 02:00:00,AKHAN,6000-Exp,1252.99,Receipt
2024-03-21 03:00:00,FIN_AP,3000-AR,59.91,Invoice
2024-03-21 04:00:00,JDOE,6000-Exp,-9353.77,Top-side
2024-03-21 05:00:00,FIN_AR,4000-Rev,-2.92,Invoice
2024-03-21 06:00:00,FIN_AP,4000-Rev,872.99,Refund
2024-03-21 07:00:00,JDOE,2000-AP,-254.02,Invoice
2024-03-21 08:00:00,FIN_AP,5000-COGS,1627.9,Invoice
2024-03-21 09:00:00,JDOE,1000-Cash,-2.11,Refund
2024-03-21 10:00:00,JDOE,5000-COGS,794.18,Rev Recog
2024-03-21 11:00:00,JDOE,4000-Rev,641.83,Receipt
2024-03-21 12:00:00,FIN_AP,4000-Rev,635.77,Top-side
2024-03-21 13:00:00,AKHAN,5000-COGS,1040.97,Adj
2024-03-21 14:00:00,JDOE,4000-Rev,2411.79,Receipt
2024-03-21 15:00:00,AKHAN,6000-Exp,-10591.2,Invoice
2024-03-21 16:00:00,FIN_AR,3000-AR,-0.0,Adj
2024-03-21 17:00:00,MALI,4000-Rev,13342.8,Refund
2024-03-21 18:00:00,AKHAN,5000-COGS,309.94,Receipt
2024-03-21 19:00:00,MALI,5000-COGS,2.43,Rev Recog
2024-03-21 20:00:00,JDOE,5000-COGS,1.96,Top-side
2024-03-21 21:00:00,MALI,2000-AP,46.9,Receipt
2024-03-21 22:00:00,MALI,6000-Exp,8403.98,Receipt
2024-03-21 23:00:00,JDOE,6000-Exp,-3454.65,Rev Recog
2024-03-22 00:00:00,AKHAN,2000-AP,8771.52,Adj
2024-03-22 01:00:00,JDOE,6000-Exp,385.78,Refund
2024-03-22 02:00:00,FIN_AR,2000-AP,158.85,Rev Recog
2024-03-22 03:00:00,SYS_BOT,6000-Exp,5.46,Refund
2024-03-22 04:00:00,FIN_AP,2000-AP,43.75,Rev Recog
2024-03-22 05:00:00,JDOE,2000-AP,147.94,Receipt
2024-03-22 06:00:00,JDOE,6000-Exp,2.77,Refund
2024-03-22 07:00:00,MALI,2000-AP,-12.68,Adj
2024-03-22 08:00:00,FIN_AR,6000-Exp,-979.78,Adj
2024-03-22 09:00:00,MALI,2000-AP,4767.77,Top-side
2024-03-22 10:00:00,AKHAN,5000-COGS,5462.0,Refund
2024-03-22 11:00:00,JDOE,1000-Cash,46298.47,Top-side
2024-03-22 12:00:00,JDOE,6000-Exp,-1632.4,Rev Recog
2024-03-22 13:00:00,MALI,2000-AP,-127.71,Invoice
2024-03-22 14:00:00,JDOE,5000-COGS,1516.66,Adj
2024-03-22 15:00:00,AKHAN,1000-Cash,8477.31,Receipt
2024-03-22 16:00:00,SYS_BOT,2000-AP,3.91,Adj
2024-03-22 17:00:00,FIN_AP,1000-Cash,112.08,Invoice
2024-03-22 18:00:00,FIN_AP,6000-Exp,-15812.9,Receipt
